code,name,latitude,longitude
6421,Cartier / Rosemont,45.54124722370603,-73.59104454517365
6705,5e avenue / Bannantyne,45.456365,-73.57614
6369,U. Concordia - Campus Loyola (Sherbrooke / West Broadway),45.45750908083069,-73.6394852399826
6338,Boyer / Jarry,45.54732888629788,-73.625328540802
6379,de l'Église / Bannantyne,45.4632535358533,-73.57587933540344
6075,University / des Pins,45.50798917247848,-73.57981681823729
6919,Bibliothèque de Rosemont (9e avenue / Rosemont),45.55201648333515,-73.58185529708862
7046,15e avenue / Rosemont,45.55581446504081,-73.5778534412384
6419,Beaucourt / de la Côte-Ste-Catherine,45.491513,-73.633649
6189,Chabot / Everett,45.55072306022627,-73.60957056283951
6312,de Kent / de la Côte-des-Neiges,45.50144933057703,-73.63305062055588
6420,Métro Snowdon (de Westbury / Queen-Mary),45.48538473242346,-73.62814217805862
7063,Drolet / Jarry,45.54195463236575,-73.62994194030762
6240,Parc Kent (de Kent / Hudson),45.5057209331225,-73.62945914268494
6035,Viger / Chenneville,45.50531166520915,-73.56089115142822
6719,Park Row O / Sherbrooke,45.46072936353252,-73.63407254219055
6716,Francis / Fleury,45.563947,-73.655573
6704,19e avenue / St-Zotique,45.561594,-73.585643
6726,Hamel / Sauvé,45.560742,-73.65041
7009,CHSLD Benjamin-Victor-Rousselot (Dickson / Sherbrooke),45.573797819677914,-73.55034470558167
6374,Laurier / 15e avenue,45.553215158882175,-73.569495677948
6436,Argyle / Sherbrooke,45.48580087370364,-73.5957974300254
6739,de Repentigny / Sherbrooke,45.58077,-73.544766
6302,Stuart / de la Côte-Ste-Catherine,45.515634094300324,-73.60671132802963
6357,12e avenue / St-Zotique,45.556905,-73.58925
5004,St-Charles / Grant,45.539824,-73.508752
5002,St-Charles / Montarville,45.53368199320325,-73.51526074111462
6742,Briand / le Caron,45.462362,-73.59665
6001,Métro Champ-de-Mars (Sanguinet / Viger),45.51035067563653,-73.55650842189789
6183,Laval / du Mont-Royal,45.5223645775784,-73.58414590358734
6728,d'Outremont / Ogilvy,45.52687028194893,-73.62672328948975
7081,Lincoln / Lambert Closse,45.49138379789788,-73.5860127210617
6096,Lucien L'Allier / St-Jacques,45.49356916133978,-73.56857568025589
6021,de l'Hôtel-de-Ville / Sherbrooke,45.514564669657595,-73.56840670108795
6321,Gary-Carter / St-Laurent,45.5359846850061,-73.62254440784454
6091,Joseph-Manceau / René-Lévesque,45.491686521008035,-73.57676714658737
7001,Ball / Querbes,45.531177514650885,-73.6321359872818
4002,Métro Place-des-Arts (de Maisonneuve / de Bleury),45.50619396370176,-73.56996774673462
6009,Ste-Catherine / Labelle,45.5150383013563,-73.55920135974884
5005,St-Charles / St-Sylvestre,45.53637796305584,-73.51264223456383
6162,Fullum / St-Joseph,45.5398326,-73.57555881
6745,de l'Épée / Jean-Talon,45.52793195650918,-73.62380504608154
6253,Berri / Jean-Talon,45.53903177583418,-73.614318180189
7061,Lajeunesse / de Castelnau,45.540396208099985,-73.61681789159775
6003,Clark / Evans,45.51100666600306,-73.56760203838348
6305,Davaar / de la Côte-Ste-Catherine,45.514379,-73.610871
5003,Place Longueuil,45.52841043752244,-73.51716578006744
6322,St-Dominique / Gounod,45.538737949470644,-73.62802147865295
6406,Marché Atwater,45.48020822800015,-73.57759863138199
6019,Métro Sherbrooke (de Rigaud / Berri),45.51799893773692,-73.56818407773972
5006,Collège Édouard-Montpetit (de Gentilly / de Normandie),45.53722603812578,-73.49506705999374
6725,Métro Monk (Allard / Beaulieu),45.45085122,-73.5940272
7056,Bibliothèque de Verdun (Brown / Bannantyne),45.44826204820947,-73.57785612344742
6136,Métro Laurier (Rivard / Laurier),45.52761627,-73.5891147
7073,Logan / de Champlain,45.5231943285584,-73.55584256350994
6122,Logan / d'Iberville,45.53057,-73.54913
7048,Métro Angrignon,45.446534244545326,-73.60354088363238
6715,Natatorium (LaSalle / Rolland),45.44440817060518,-73.57556819915771
6707,Métro Jolicoeur (Drake / de Sève),45.456498000831544,-73.58214363455772
6754,Eadie / Dubois,45.45759682462104,-73.59052859581423
6426,Métro Verdun (Willibrord / de Verdun),45.459487694540734,-73.57209205627441
6128,Hogan / Ontario,45.535295480380306,-73.55116009712219
6386,Métro Préfontaine (Moreau / Hochelaga),45.5414350841351,-73.55431437492369
6316,Swail / Decelles,45.49705494399436,-73.61865252256392
6263,de Hampton / de Monkland,45.471161595177456,-73.62720608711243
6133,Terrasse Mercure / Fullum,45.535690028316374,-73.56592297554016
7012,Louis-Colin / McKenna,45.50006810841649,-73.61786127090454
6423,Hôpital général juif (de la Côte Ste-Catherine / Légaré),45.496302,-73.629822
7015,Parc des Rapides (LaSalle / 6e avenue),45.42947143740888,-73.59309915918857
6366,Wilderton  / Van Horne,45.510042,-73.624835
6080,Marlowe / de Maisonneuve,45.47393028235147,-73.60473453998564
7011,Girouard / de Terrebonne,45.47843159157294,-73.62489938735962
6736,Métro Henri-Bourassa (Henri-Bourassa / Millen),45.55675103297278,-73.66716161370277
6714,LaSalle / Sénécal,45.43443353453236,-73.58669400215149
7007,Gare Canora (Jean-Talon / Canora),45.513780237755576,-73.63246321678162
6746,Métro Acadie (de l'Acadie / Beaumont),45.52357479400008,-73.62344294786453
6363,de la Côte St-Antoine / Royal,45.468926984877434,-73.6198702454567
6930,Paul Boutet / des Regrattiers,45.55984236120471,-73.61544728279114
6226,Hôpital Maisonneuve-Rosemont (Rosemont / Chatelain),45.575707,-73.561562
7023,CHSLD St-Michel (Jarry / 8e avenue),45.561690269046075,-73.61051201820374
6078,de Bleury / Mayor,45.506775174528194,-73.56774151325226
6097,Ste-Catherine / St-Marc,45.492897397177465,-73.58029425144196
6395,Métro Viau (Pierre-de-Coubertin / Sicard),45.559977576034456,-73.54779124259949
4001,Parc Plage,45.50262858686735,-73.52774977684021
6034,St-Urbain / René-Lévesque,45.50797476114948,-73.56307178735733
7045,Casgrain / Mozart,45.53472725603326,-73.6147928237915
6099,Crescent / de Maisonneuve,45.49815109497532,-73.57760936021805
7064,Clark / de Liège,45.539983846015616,-73.6381347477436
6501,Parc Jean-Drapeau,45.51398578105683,-73.53429436683655
6389,Boyer / Jean-Talon,45.54158631132448,-73.61248075962067
6323,Guizot / St-Laurent,45.53963159810423,-73.63444805145264
6723,26e avenue / Beaubien,45.564944,-73.577639
6502,Casino de Montréal,45.5063732,-73.52457672
6228,Waverly / Van Horne,45.527363,-73.607723
6731,28e avenue / Rosemont,45.564353,-73.571244
6109,Quai de la navette fluviale,45.513741443172,-73.53838205337523
6504,La Ronde,45.52156536710626,-73.53533238172531
6212,de l'Esplanade / Duluth,45.51528827203466,-73.58124911785126
7021,Dollard / Van Horne,45.51915286772737,-73.61646920442581
6741,Canning / Notre-Dame,45.486318644010225,-73.5702332854271
7044,Hôpital Santa Cabrini (St-Zotique / Jeanne-Jugan),45.5793249650848,-73.5705041885376
6332,de Gaspé / de Liège,45.54248521237199,-73.63634169101715
6717,de Kent / Victoria,45.49456403292622,-73.63870203495026
6503,Métro Parc  (Ogilvy / Hutchison),45.53035130173597,-73.6243924498558
6121,du Havre / de Rouen,45.53456256501449,-73.55478646466509
6359,Ste-Catherine / Clark,45.50956874016842,-73.56413662433624
7013,Benny / Sherbrooke,45.4648769981855,-73.62659722566605
6139,Gauthier/ Des Érables,45.532415,-73.564708
6022,Molson / William-Tremblay,45.541447177628726,-73.56500030611642
6088,Guy / Notre-Dame,45.489951,-73.567091
6194,Métro Atwater (Atwater / Ste-Catherine),45.48947622882084,-73.58456566929817
7051,Jogues / Allard,45.449900812620385,-73.60025119094644
6724,Square Sir-Georges-Étienne-Cartier / St-Ambroise,45.47248576688267,-73.58355045318604
6037,St-Nicolas / Place d'Youville,45.501966859101564,-73.55515256524086
6743,St-Marc / Sherbrooke,45.494514,-73.583368
7014,Métro Université de Montréal,45.50363996257211,-73.61829042434691
6928,Jean-Brillant / McKenna,45.49876714523858,-73.61886978149414
6084,Duke / Brennan,45.495581350533946,-73.55371087789534
7082,Métro Lionel-Groulx (Atwater / Lionel-Groulx),45.482941269100394,-73.57974171638489
7034,Atwater / Greene,45.480495143306044,-73.57782661914825
